sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
71,83,23,657.0,249.45,608.31,1.49
175,111,1,511.43,99.49,502.18,1.21
73,63,23,704.23,266.67,652.51,1.51
52,105,15,959.7,289.01,919.18,1.34
11,51,16,823.88,314.25,782.97,1.34
80,128,16,733.89,514.3,584.88,1.94
74,53,23,1025.17,194.46,1007.05,1.21
141,84,14,547.83,233.1,492.01,1.67
70,71,20,139.52,91.03,111.59,2.07
73,41,20,346.61,124.04,326.61,1.42
71,61,20,620.73,207.71,586.96,1.4
75,21,20,573.3,143.77,557.35,1.26
81,82,19,163.22,162.35,108.56,2.75
84,52,19,482.8,221.63,446.04,1.46
31,35,9,536.14,211.19,488.12,1.59
55,22,1,570.39,189.0,540.14,1.39
87,22,19,585.77,462.07,475.93,1.81
53,42,1,873.83,174.14,857.19,1.22
82,61,18,310.44,240.41,233.03,2.17
80,81,18,226.97,127.05,192.07,1.87
26,134,20,1210.67,452.22,1134.86,1.42
83,51,18,310.85,233.76,258.75,1.73
87,11,18,1436.22,214.12,1419.55,1.17
23,164,20,918.0,183.25,899.13,1.23
105,87,15,352.89,219.23,264.87,2.42
83,165,9,197.64,50.7,190.18,1.34
72,51,20,922.75,464.14,852.42,1.43
50,72,1,577.25,128.92,562.53,1.26
38,117,4,652.18,267.49,609.04,1.42
103,109,23,109.77,101.09,77.15,2.28
98,32,5,289.93,236.51,247.12,1.6
26,24,13,633.78,246.92,589.58,1.46
24,44,13,463.1,172.23,430.46,1.49
49,28,2,705.52,220.77,673.86,1.36
48,38,2,679.69,228.63,648.68,1.35
64,130,0,305.98,186.42,268.86,1.6
47,48,2,535.8,232.98,495.85,1.47
11,34,23,783.83,179.58,765.4,1.24
46,65,16,794.12,228.72,762.98,1.33
45,75,16,624.93,174.92,600.76,1.33
23,54,13,854.24,340.74,795.07,1.45
66,110,0,87.7,128.61,43.61,3.4
46,58,2,646.94,139.56,632.31,1.24
128,56,23,417.67,73.39,412.48,1.16
48,45,16,663.42,220.83,627.62,1.4
22,64,13,1144.47,520.92,1070.29,1.39
63,44,9,638.1,295.22,584.11,1.5
45,68,2,212.15,138.13,181.88,1.68
69,74,12,425.85,126.78,408.7,1.33
68,84,12,798.83,209.24,768.96,1.33
96,98,2,97.2,70.21,84.54,1.6
29,84,6,669.0,256.46,624.96,1.44
141,50,0,707.0,375.9,635.03,1.56
128,66,1,291.98,189.76,245.36,1.77
80,22,19,1001.42,290.97,965.08,1.3
42,66,4,50.22,41.85,42.25,1.66
46,26,4,619.71,274.64,574.01,1.45
44,78,2,570.43,238.22,532.24,1.43
47,16,4,478.35,126.25,466.93,1.23
44,46,4,92.38,109.57,58.39,2.54
40,34,12,334.88,123.5,318.11,1.35
41,24,12,280.23,170.52,236.84,1.93
65,24,9,683.92,157.8,666.57,1.25
45,36,4,710.0,240.36,665.43,1.45
143,30,0,574.54,121.88,561.9,1.23
124,96,23,475.63,397.3,338.57,2.26
25,34,13,935.71,235.26,908.34,1.27
71,11,19,477.41,132.57,462.78,1.27
24,7,2,1125.31,238.29,1100.42,1.24
44,85,16,597.56,211.24,565.32,1.38
108,98,11,151.92,86.88,136.34,1.53
138,136,5,216.32,241.01,135.29,2.55
22,130,13,1187.56,271.11,1161.15,1.23
24,110,13,413.04,154.6,372.15,1.73
81,165,0,297.38,58.83,291.06,1.24
59,31,6,391.18,175.76,357.65,1.51
57,51,6,454.73,99.09,442.22,1.28
87,105,0,373.89,247.58,288.39,2.4
54,81,6,135.54,136.56,89.38,2.58
83,145,0,219.76,76.3,205.93,1.45
58,41,6,880.67,341.01,827.93,1.4
147,148,23,120.57,86.56,99.81,1.77
41,23,8,407.29,194.9,367.21,1.58
40,33,8,481.77,182.29,451.48,1.42
80,143,17,579.57,140.3,563.05,1.27
92,105,4,463.11,111.31,448.17,1.3
85,48,20,494.44,190.09,465.7,1.39
82,78,20,395.83,198.11,350.2,1.64
132,138,19,218.55,125.98,199.58,1.46
74,130,0,320.23,238.78,236.11,2.39
87,28,20,906.27,241.65,877.33,1.29
84,58,20,585.27,154.76,568.8,1.26
65,40,1,527.0,267.5,469.98,1.6
61,80,1,164.78,148.61,127.12,1.93
31,55,3,199.64,110.7,176.82,1.62
66,30,1,832.33,140.62,820.75,1.18
33,35,3,316.1,270.19,243.1,2.04
30,65,3,938.56,253.27,906.76,1.3
22,29,6,345.83,228.92,259.17,2.62
65,136,7,335.9,133.62,314.71,1.41
45,134,6,372.0,173.79,339.92,1.51
30,57,16,556.83,322.64,492.94,1.58
34,41,0,504.63,155.56,479.82,1.38
35,31,0,439.14,218.7,393.54,1.58
22,136,16,1281.85,316.65,1250.13,1.24
109,87,15,115.5,36.08,107.67,1.51
31,47,16,939.76,270.43,906.16,1.3
30,81,0,245.11,119.37,224.87,1.47
81,24,10,914.55,182.48,894.53,1.24
33,27,16,598.7,232.27,561.25,1.42
11,66,11,620.58,173.9,602.84,1.25
128,25,2,704.29,183.91,683.08,1.27
80,141,1,291.03,97.39,270.62,1.54
36,21,0,1026.86,174.63,1011.37,1.19
27,32,13,508.07,362.09,444.13,1.57
28,22,13,567.52,231.84,523.49,1.53
25,52,13,713.42,790.63,552.66,1.85
26,42,13,1017.69,582.22,914.97,1.52
24,62,13,1029.5,697.59,909.71,1.53
22,82,13,782.33,143.13,767.24,1.23
34,65,19,363.76,159.32,339.42,1.41
38,25,19,883.3,346.01,818.27,1.49
35,55,19,665.86,170.57,647.12,1.26
23,72,13,1088.63,337.44,1036.89,1.37
36,45,19,720.33,252.04,682.74,1.37
78,66,3,939.92,514.83,827.02,1.63
125,123,2,256.27,34.78,253.98,1.14
70,134,14,237.0,83.31,222.78,1.42
132,75,20,480.12,188.7,457.62,1.32
136,35,20,758.18,244.21,715.03,1.42
110,26,1,723.48,233.5,689.86,1.35
71,10,1,538.17,130.83,525.14,1.24
65,114,19,400.67,126.28,382.38,1.35
30,58,18,494.74,271.75,426.48,1.72
31,48,18,612.5,259.27,569.88,1.44
33,28,18,975.67,266.65,942.74,1.29
79,132,7,456.15,192.37,427.66,1.4
78,87,17,981.25,225.94,955.94,1.26
11,67,8,433.9,144.97,420.08,1.25
11,27,14,1183.43,532.14,1111.21,1.38
79,138,9,447.14,137.81,427.7,1.34
136,143,4,398.07,42.67,395.92,1.11
25,30,12,370.82,424.5,274.76,2.04
47,21,1,341.65,183.24,303.46,1.69
45,41,1,379.33,191.58,343.17,1.56
24,40,12,405.52,180.36,368.07,1.57
42,71,1,479.79,173.16,453.32,1.39
112,42,12,975.55,1001.68,761.29,1.8
44,51,1,507.08,198.58,475.76,1.41
136,49,19,657.8,335.74,612.56,1.4
48,11,1,830.77,298.91,789.02,1.36
70,132,0,281.15,124.53,255.53,1.57
138,29,19,764.42,201.36,741.79,1.27
28,71,2,587.94,218.69,554.36,1.39
43,61,1,810.71,180.01,792.15,1.24
134,69,19,363.76,177.75,320.05,1.68
58,41,0,881.87,215.15,852.47,1.31
57,51,0,469.15,218.44,427.52,1.53
54,81,0,116.6,109.05,80.25,2.38
29,61,2,709.89,232.74,677.39,1.35
110,62,12,557.67,117.9,544.22,1.25
23,50,12,681.65,205.85,650.66,1.36
46,31,1,656.51,174.73,635.75,1.28
27,81,2,749.12,231.51,719.87,1.31
59,31,0,466.91,274.92,403.94,1.68
80,55,2,563.1,134.09,545.73,1.29
81,45,2,891.67,360.5,838.9,1.39
49,72,14,640.79,228.87,606.83,1.38
83,25,2,529.2,168.57,504.4,1.36
41,81,1,711.0,173.56,692.85,1.25
81,145,1,313.91,88.99,302.74,1.3
32,30,6,889.33,305.59,838.41,1.41
30,50,6,334.72,194.61,286.48,1.75
38,29,11,563.1,475.25,450.7,1.82
64,68,0,234.35,179.71,186.66,1.93
128,40,18,529.61,248.7,449.73,2.19
125,70,18,370.27,148.7,339.86,1.52
68,28,0,431.4,235.66,387.49,1.55
63,78,0,598.5,172.15,576.47,1.31
28,87,19,1014.13,361.79,962.13,1.36
67,38,0,258.0,186.33,208.06,1.9
41,134,21,726.63,170.46,709.59,1.23
23,136,14,1208.1,248.08,1183.47,1.23
75,138,6,275.64,145.29,235.31,1.84
66,48,0,702.16,188.4,677.32,1.31
50,48,21,207.56,146.16,171.44,1.82
52,28,21,763.57,276.53,724.63,1.36
45,84,3,643.58,268.63,597.15,1.45
48,54,3,327.25,122.51,309.47,1.38
49,44,3,483.82,215.86,441.31,1.53
112,65,9,431.0,395.76,315.79,2.17
47,64,3,486.86,294.95,443.92,1.44
128,16,9,504.25,101.74,497.56,1.16
125,46,9,486.67,165.78,457.66,1.43
128,54,1,869.69,127.18,859.76,1.17
46,74,3,481.44,207.34,445.12,1.47
132,72,12,527.46,190.05,499.37,1.37
65,58,0,656.0,182.67,636.18,1.26
27,128,22,626.35,264.46,595.51,1.33
78,25,19,716.29,204.93,690.57,1.3
73,75,19,215.98,160.35,173.12,2.03
72,85,19,498.23,306.0,444.02,1.54
51,38,21,795.0,134.15,783.79,1.18
74,65,19,486.23,153.65,456.24,1.46
79,141,23,459.86,121.38,445.98,1.27
61,81,1,270.75,193.49,219.77,1.91
63,61,1,848.22,667.59,752.17,1.48
64,51,1,991.25,169.69,976.43,1.19
75,55,19,969.17,356.72,915.84,1.38
65,41,1,591.13,223.49,553.04,1.44
27,38,21,301.36,127.17,280.26,1.44
47,79,12,514.68,194.71,483.28,1.42
48,69,12,910.73,335.77,855.68,1.42
23,78,21,803.87,198.02,778.89,1.29
66,31,1,711.67,199.92,686.4,1.3
67,136,20,499.14,253.32,443.24,1.61
24,68,21,489.0,140.5,471.31,1.3
61,46,22,896.31,233.23,866.12,1.3
63,26,22,742.32,184.71,720.65,1.27
64,16,22,672.5,79.75,667.92,1.12
63,113,15,363.85,112.84,349.51,1.31
26,48,21,480.1,234.04,434.3,1.56
38,46,5,380.96,193.73,351.96,1.44
87,101,21,189.67,167.46,140.33,2.09
31,136,2,841.0,110.94,833.75,1.14
83,141,21,387.12,73.42,381.04,1.19
70,22,19,1173.13,210.72,1154.88,1.19
33,96,5,274.48,196.95,238.74,1.57
54,80,18,426.21,219.4,375.79,1.69
136,145,1,515.5,70.72,510.61,1.15
58,40,18,706.91,195.8,683.44,1.29
25,58,21,669.58,350.32,597.16,1.6
36,66,5,329.36,85.27,319.61,1.27
62,36,22,338.75,161.46,297.0,1.81
68,11,1,518.86,55.98,515.92,1.11
43,7,1,1055.71,371.7,996.25,1.4
29,87,1,659.28,211.77,627.53,1.37
61,136,19,277.61,230.82,236.77,1.61
48,132,22,702.05,192.91,678.84,1.29
8,136,23,885.42,270.24,849.41,1.32
128,7,4,634.0,156.93,616.54,1.26
16,84,11,756.24,200.48,734.6,1.26
68,65,3,320.5,201.75,270.33,1.77
69,55,3,927.44,256.77,892.39,1.32
119,69,15,841.67,184.1,821.05,1.25
45,130,6,265.08,149.81,236.62,1.55
81,141,18,616.06,216.89,584.71,1.37
132,136,23,101.51,153.79,61.79,2.45
58,47,14,846.67,214.65,821.2,1.28
51,16,19,988.79,232.26,965.05,1.24
35,132,6,673.84,208.83,645.0,1.34
50,26,19,615.97,212.88,589.45,1.32
90,161,3,246.0,39.65,242.74,1.18
96,101,3,261.44,84.02,249.81,1.34
119,70,14,719.17,229.37,680.89,1.4
55,84,22,688.91,193.01,662.74,1.32
67,61,5,647.0,216.26,616.43,1.35
68,51,5,690.07,172.57,669.66,1.27
27,101,0,567.27,190.7,544.58,1.3
23,141,0,1155.44,211.87,1135.7,1.21
69,44,18,405.28,218.32,358.61,1.62
107,87,19,151.89,140.23,101.91,2.8
67,64,18,92.37,105.02,59.71,2.6
26,111,0,1068.07,291.87,1029.76,1.31
66,71,5,594.11,237.47,542.24,1.56
65,84,18,483.29,158.03,463.11,1.32
65,81,5,634.67,68.18,631.16,1.11
69,41,5,442.7,149.71,412.03,1.5
75,84,12,554.79,158.61,533.28,1.32
78,54,12,418.19,151.24,398.59,1.33
79,44,12,780.31,172.36,761.76,1.25
168,17,2,199.82,71.73,185.04,1.52
52,130,14,898.27,368.61,833.58,1.46
61,23,2,786.62,231.5,754.46,1.33
27,58,17,455.14,234.1,407.72,1.57
25,78,17,773.22,267.62,733.97,1.37
28,48,17,720.5,293.08,665.1,1.5
29,38,17,878.73,334.11,832.17,1.36
92,90,18,49.9,141.04,4.61,4.81
51,46,20,460.63,271.58,414.66,1.52
53,26,20,416.11,152.93,387.31,1.5
128,48,12,1076.0,262.63,1044.18,1.28
71,41,6,509.4,166.04,481.66,1.41
74,11,6,485.42,224.9,443.32,1.51
73,21,6,683.58,292.33,630.55,1.48
52,36,20,930.75,141.91,920.72,1.16
30,48,14,372.34,258.44,301.37,2.0
31,38,14,962.67,312.12,916.91,1.36
54,16,20,847.33,120.44,838.46,1.16
38,7,4,567.11,118.21,555.28,1.23
66,28,12,323.95,127.14,303.16,1.43
61,78,12,170.07,179.2,125.75,1.95
65,38,12,348.18,162.35,317.64,1.52
69,44,12,393.71,221.29,333.15,1.94
63,113,12,311.0,104.69,297.9,1.32
67,64,12,77.7,63.79,56.57,2.38
49,46,9,437.22,164.54,398.15,1.64
64,48,12,1274.14,148.26,1265.63,1.12
67,125,8,355.11,287.07,266.85,2.12
65,84,12,520.83,130.58,505.1,1.28
85,83,1,462.43,185.44,430.72,1.44
86,73,1,921.33,343.35,864.44,1.42
87,63,1,1068.86,190.46,1053.63,1.18
130,10,18,444.22,254.58,391.46,1.6
38,138,20,734.71,181.11,715.75,1.25
71,130,14,362.22,239.36,315.84,1.63
73,110,14,1095.75,1352.24,613.36,3.13
83,80,7,165.56,100.54,153.27,1.38
27,136,14,1249.82,278.89,1215.58,1.27
80,30,5,397.83,85.9,388.08,1.25
51,24,21,748.3,288.41,698.29,1.44
136,132,21,187.88,269.42,122.68,2.12
84,153,21,389.13,81.6,381.55,1.21
29,110,20,787.62,254.02,748.57,1.38
25,54,2,534.81,220.41,496.09,1.47
27,34,2,162.58,115.32,130.59,2.04
27,130,20,767.46,242.04,737.08,1.31
22,84,2,812.61,289.14,767.27,1.39
11,21,12,340.88,125.21,322.94,1.37
12,11,12,412.75,286.69,345.5,1.74
26,44,2,776.53,248.8,744.94,1.32
49,45,1,667.64,238.32,625.2,1.45
47,65,1,421.22,184.61,391.48,1.43
48,55,1,342.84,132.21,324.52,1.36
138,31,16,772.0,151.73,757.52,1.21
136,51,16,604.5,221.33,573.56,1.36
46,75,1,329.48,198.1,293.02,1.56
134,71,16,362.33,135.43,333.62,1.54
28,24,2,126.9,125.91,89.76,2.3
45,85,1,380.91,107.45,367.82,1.29
128,26,9,873.45,275.88,836.58,1.33
23,74,2,729.33,196.06,704.23,1.3
24,64,2,521.65,272.37,471.91,1.52
74,69,11,375.67,132.07,350.91,1.46
75,59,11,1314.83,584.25,1202.82,1.51
70,134,19,215.64,115.81,145.51,3.7
73,79,11,588.93,226.96,550.54,1.44
78,29,11,654.57,329.06,598.61,1.49
26,83,21,498.66,199.02,468.05,1.41
29,53,21,492.83,172.7,465.96,1.39
58,66,23,1133.71,187.78,1117.3,1.19
67,128,13,263.14,195.21,208.99,2.11
27,73,21,796.81,199.49,772.74,1.28
28,63,21,417.61,271.31,367.85,1.58
119,117,18,178.11,114.82,120.5,3.58
68,42,6,131.15,92.04,109.98,1.76
67,52,6,820.76,173.95,803.81,1.22
65,72,6,575.33,272.59,516.28,1.58
28,81,6,776.82,168.11,758.33,1.25
29,71,6,515.0,166.82,486.62,1.41
49,46,1,468.8,197.63,434.77,1.46
47,66,1,623.46,271.62,578.44,1.44
44,96,1,787.08,175.15,766.27,1.27
52,24,1,653.87,222.15,622.51,1.35
50,44,1,625.11,209.73,594.34,1.36
41,40,7,110.11,91.95,84.86,2.06
103,109,17,195.15,224.85,106.09,2.97
51,34,1,800.44,184.25,781.11,1.24
110,71,23,627.14,181.54,598.42,1.37
40,50,7,796.67,105.06,789.76,1.14
16,75,12,1032.38,315.83,999.3,1.26
66,62,6,523.0,215.11,470.55,1.64
11,81,20,621.06,119.33,610.79,1.2
16,31,20,1233.33,105.29,1228.94,1.09
75,141,11,1068.22,370.16,1011.59,1.38
130,110,6,523.14,233.96,468.18,1.64
84,47,20,225.01,205.29,169.82,1.97
21,75,0,600.9,158.0,579.5,1.32
128,69,4,264.37,287.05,182.98,2.24
23,55,0,482.74,308.96,422.26,1.63
24,45,0,579.62,206.76,550.68,1.36
83,57,20,575.25,283.69,507.0,1.66
65,136,3,341.31,155.77,315.83,1.45
22,65,0,827.92,228.07,797.12,1.32
26,25,0,288.78,228.37,208.92,2.34
141,47,1,540.32,251.31,473.88,1.8
82,47,10,423.78,243.61,368.16,1.67
25,35,0,891.38,287.48,844.08,1.4
44,11,2,676.5,322.12,626.78,1.43
73,105,17,1265.75,249.79,1241.29,1.22
33,96,2,211.78,42.92,208.4,1.18
36,66,2,379.85,187.17,344.71,1.52
78,50,12,269.04,150.64,224.3,1.92
75,80,12,449.0,118.27,433.79,1.3
38,46,2,484.93,226.18,438.69,1.56
35,40,3,277.93,175.52,238.2,1.75
31,80,3,883.05,207.48,859.55,1.26
71,130,3,221.27,198.27,166.39,2.06
73,110,3,383.29,122.08,356.77,1.56
30,90,3,249.75,35.33,247.52,1.14
72,110,21,638.7,321.97,567.62,1.62
70,130,21,170.28,143.49,114.93,2.75
32,70,3,457.17,192.7,423.91,1.45
84,65,14,771.5,296.15,716.92,1.47
40,51,2,689.87,166.77,671.06,1.26
128,36,0,533.0,303.75,473.93,1.57
125,66,0,557.55,180.58,529.06,1.39
136,83,1,326.49,160.22,306.32,1.36
138,63,1,789.0,254.11,747.12,1.4
90,109,3,175.57,191.27,119.1,2.76
43,21,2,822.58,178.45,804.66,1.23
61,16,6,645.2,252.05,617.8,1.3
69,125,19,204.13,86.76,190.25,1.43
42,31,2,712.83,206.06,683.68,1.34
10,9,16,126.82,55.86,118.78,1.39
25,21,19,1365.67,485.01,1282.92,1.42
21,61,19,566.33,241.35,519.39,1.53
23,41,19,539.4,208.83,498.0,1.57
141,136,7,500.3,122.53,483.51,1.31
24,31,19,631.39,314.32,567.27,1.58
47,130,4,142.78,115.42,122.36,1.63
49,79,10,164.95,136.91,128.87,1.95
26,11,19,1303.65,554.65,1236.2,1.34
49,110,4,796.0,504.12,687.22,1.65
32,128,18,450.53,277.26,374.9,1.83
22,51,19,569.44,222.41,531.28,1.45
46,29,22,237.33,151.33,190.51,2.04
42,69,22,404.46,217.79,340.76,1.9
41,79,22,746.87,233.39,718.01,1.31
35,51,14,1385.14,291.5,1357.33,1.22
44,49,22,471.12,134.97,454.11,1.3
36,41,14,393.05,175.61,358.29,1.56
27,34,22,212.27,197.52,161.74,2.27
26,44,22,849.37,295.39,807.19,1.36
138,22,18,1151.27,291.14,1114.71,1.29
62,27,14,461.91,204.4,431.67,1.4
49,47,11,439.03,210.41,396.28,1.57
28,24,22,127.87,107.89,99.54,2.14
33,62,17,103.85,220.66,58.89,2.48
35,42,17,888.0,217.33,864.4,1.25
24,64,22,611.73,284.84,568.88,1.42
132,82,18,604.71,232.19,564.29,1.44
31,82,17,551.79,206.07,514.38,1.48
141,29,20,1287.71,328.95,1246.75,1.29
175,114,1,325.06,74.94,317.73,1.23
87,80,5,908.85,264.54,873.69,1.32
36,32,17,403.38,162.48,375.19,1.45
48,57,11,604.14,288.1,550.93,1.51
128,111,11,212.44,37.54,209.11,1.2
25,54,22,470.44,176.39,441.74,1.42
128,9,3,592.44,179.94,570.97,1.29
23,74,22,920.89,244.18,890.27,1.3
86,90,5,216.43,137.47,176.27,1.91
33,71,14,676.17,159.18,656.37,1.28
78,128,19,451.77,214.28,410.7,1.52
22,46,16,952.85,308.99,904.63,1.38
24,26,16,680.92,403.9,604.92,1.6
22,84,22,762.85,168.44,744.93,1.24
23,36,16,622.59,252.62,578.97,1.45
111,38,2,376.75,172.92,338.19,1.6
110,48,2,565.55,169.66,541.29,1.34
105,87,10,215.88,161.83,163.1,2.17
40,65,8,366.83,181.45,332.66,1.53
44,25,8,405.05,204.06,361.61,1.59
25,16,16,1579.19,509.01,1516.51,1.31
128,25,15,1357.5,413.68,1289.25,1.39
42,45,8,388.95,218.83,318.41,1.99
112,28,2,692.5,168.14,672.2,1.28
128,43,12,587.65,303.82,523.87,1.6
68,52,5,744.1,151.02,729.03,1.22
65,82,5,637.63,157.26,621.81,1.24
130,71,12,300.41,193.92,249.27,1.86
136,11,12,259.23,215.36,221.83,1.58
67,62,5,400.85,218.13,347.15,1.71
132,51,12,673.5,302.82,630.11,1.39
36,30,3,817.33,329.94,760.08,1.46
132,130,3,221.3,192.19,131.51,3.42
107,51,1,786.0,315.34,725.33,1.49
69,42,5,356.52,154.05,319.03,1.65
125,73,12,935.86,297.37,891.72,1.36
16,67,12,755.23,98.66,748.48,1.15
138,78,4,110.96,77.81,87.16,2.12
79,130,5,421.42,238.76,378.53,1.53
110,40,0,411.13,262.27,346.47,1.77
44,134,5,496.69,256.32,452.37,1.49
30,27,20,568.41,254.54,524.39,1.47
38,68,22,441.43,237.34,383.91,1.69
41,164,5,1073.33,249.49,1045.63,1.25
30,54,21,286.05,204.79,239.51,1.73
32,34,21,121.11,84.55,84.19,2.61
31,44,21,932.0,295.11,892.05,1.33
41,132,10,782.34,216.89,755.04,1.3
107,58,20,526.88,228.61,482.79,1.51
103,98,20,214.0,340.63,99.36,2.88
79,81,10,237.22,188.22,180.81,2.07
30,101,13,440.57,124.98,426.45,1.27
24,80,2,878.42,237.24,851.88,1.27
29,30,2,296.38,251.74,188.86,2.8
26,60,2,515.07,178.94,494.6,1.3
38,71,4,894.0,491.86,786.7,1.63
28,40,2,198.85,166.01,138.94,2.55
107,92,4,200.33,53.0,193.51,1.3
25,70,2,833.7,533.75,761.71,1.44
28,72,17,788.06,227.55,756.83,1.33
26,92,17,343.5,304.08,238.13,2.77
27,50,2,751.73,153.64,736.84,1.22
70,71,18,157.95,161.33,114.97,2.17
143,54,23,697.0,332.02,630.3,1.55
73,41,18,425.8,171.64,392.35,1.54
23,90,2,475.97,171.97,451.92,1.36
128,136,16,374.88,375.46,286.91,1.89
70,128,11,343.93,304.06,264.9,2.0
117,46,19,753.44,171.02,732.22,1.28
71,61,18,682.75,292.46,632.83,1.45
49,79,14,145.77,111.46,121.29,1.75
29,85,19,510.22,104.3,499.85,1.22
55,16,11,1510.75,359.07,1475.62,1.23
52,46,11,746.29,569.7,638.3,1.65
54,26,11,347.96,179.23,310.65,1.59
75,21,18,712.64,315.06,599.62,2.19
72,130,10,438.23,294.18,391.56,1.53
110,38,21,503.5,206.63,465.36,1.48
81,29,12,758.61,209.78,726.09,1.36
70,16,19,619.02,331.63,573.42,1.41
111,28,21,836.1,264.41,793.25,1.39
27,82,17,865.1,280.52,825.89,1.34
81,53,5,367.41,638.38,190.37,2.68
84,23,5,922.83,255.38,881.34,1.37
80,63,5,524.29,192.74,494.69,1.39
72,51,18,893.41,170.99,877.56,1.21
85,29,23,645.14,258.67,603.56,1.42
80,79,23,179.72,207.78,118.19,2.56
43,46,19,191.65,140.53,156.31,1.86
41,66,19,186.1,127.21,156.14,1.81
52,164,1,392.86,158.06,368.45,1.4
44,36,19,477.42,225.77,439.87,1.46
71,65,15,576.39,241.6,525.83,1.55
46,16,19,1052.53,274.4,1021.96,1.27
58,30,19,558.07,247.68,495.85,1.67
45,26,19,1093.54,351.49,1043.24,1.35
75,25,15,763.62,261.97,724.11,1.38
82,57,23,262.52,127.04,222.71,1.92
82,59,23,173.13,181.28,132.14,1.89
83,47,23,251.83,154.63,230.47,1.42
73,45,15,555.13,199.36,518.24,1.48
58,108,5,596.27,260.18,536.56,1.61
53,80,19,818.06,348.68,764.43,1.42
81,69,23,705.38,199.29,681.34,1.29
38,67,3,186.79,161.41,147.74,1.88
130,52,7,771.63,190.08,750.33,1.26
113,168,4,685.78,138.72,671.35,1.23
38,40,11,150.22,136.67,99.65,2.65
29,62,17,1125.64,393.39,1069.44,1.36
83,49,23,617.89,342.23,524.49,1.79
56,124,1,133.52,63.49,123.18,1.45
130,47,6,203.77,152.03,171.38,1.69
132,27,6,687.92,119.18,678.76,1.17
70,75,15,560.14,270.27,505.06,1.56
49,132,21,633.37,271.69,594.34,1.39
110,64,12,286.98,125.44,262.12,1.54
87,105,10,390.24,205.69,349.62,1.57
28,125,23,711.46,376.56,636.7,1.57
55,25,23,712.0,153.15,694.99,1.25
63,38,2,122.11,105.52,87.17,2.38
61,58,2,691.11,248.49,648.72,1.42
52,55,23,217.56,178.05,180.08,1.93
64,28,2,484.33,241.04,436.13,1.56
52,22,9,454.44,204.02,422.03,1.44
82,23,22,781.63,232.65,748.36,1.34
80,43,22,932.61,306.68,888.4,1.36
53,45,23,1046.78,135.99,1037.54,1.14
51,65,23,840.0,187.16,820.23,1.24
50,75,23,532.7,244.27,488.68,1.49
96,94,3,349.79,180.09,296.27,1.85
43,69,12,561.74,270.3,498.2,1.66
47,29,12,840.52,244.42,810.66,1.3
143,78,4,626.3,311.46,568.05,1.53
45,49,12,876.89,188.05,856.84,1.24
143,84,14,704.63,411.11,577.72,1.93
167,168,0,284.42,206.91,237.68,1.76
47,28,13,1016.37,204.45,995.61,1.23
136,165,20,399.17,76.45,391.25,1.23
46,38,13,626.53,306.27,564.58,1.56
111,113,10,111.88,36.35,106.88,1.34
45,48,13,728.44,212.75,700.78,1.32
43,68,13,292.74,256.99,202.19,2.42
44,58,13,1018.83,258.32,985.58,1.3
38,78,19,759.39,211.47,730.13,1.32
74,80,15,554.81,228.58,508.71,1.53
11,62,21,612.87,270.98,568.71,1.44
51,143,13,644.22,486.41,546.61,1.64
110,63,4,293.59,241.65,217.47,2.25
112,43,4,899.67,93.58,894.81,1.11
22,26,3,177.7,169.68,120.66,2.61
23,16,3,1191.33,199.04,1174.74,1.18
30,47,20,640.78,211.94,611.03,1.35
16,12,21,341.14,171.2,299.08,1.7
44,63,23,452.29,201.34,420.15,1.44
48,23,23,579.58,307.19,504.46,1.72
75,70,15,544.9,277.18,452.65,2.03
47,33,23,549.74,201.6,518.5,1.39
32,27,20,543.82,225.79,505.78,1.44
43,73,23,289.62,156.41,257.69,1.62
78,40,15,836.13,162.51,820.9,1.21
23,73,13,746.11,321.69,687.57,1.49
46,43,23,154.17,116.43,126.79,1.85
24,63,13,689.31,495.2,613.43,1.53
141,75,22,819.71,250.55,783.23,1.35
28,23,13,376.24,224.76,324.31,1.73
22,83,13,830.35,334.99,780.25,1.4
45,53,23,953.33,140.62,943.02,1.16
52,69,2,908.31,331.94,862.16,1.36
54,49,2,495.93,169.06,466.2,1.43
58,23,15,496.38,313.06,417.89,1.8
53,59,2,343.91,144.48,322.22,1.4
52,83,15,469.8,307.86,403.03,1.71
51,79,2,225.3,130.92,198.53,1.61
27,33,13,637.89,274.17,598.74,1.39
55,53,15,162.15,167.92,106.49,2.52
136,54,2,479.56,87.31,471.85,1.2
53,73,15,744.34,243.18,706.64,1.38
78,41,22,766.21,174.57,747.5,1.25
75,71,22,365.8,164.34,330.85,1.63
63,36,20,278.3,134.07,250.61,1.59
65,16,20,587.85,209.31,569.99,1.24
26,43,13,1085.26,459.72,1012.06,1.43
64,26,20,1095.75,429.77,1036.77,1.36
61,128,14,648.33,350.98,575.69,1.59
164,145,2,131.14,70.07,112.01,1.83
28,136,7,927.05,219.09,898.77,1.29
25,53,13,889.0,320.58,839.25,1.39
79,41,20,721.9,210.72,692.3,1.34
78,51,20,436.83,144.02,417.98,1.33
75,81,20,600.06,342.31,541.96,1.5
63,8,18,927.86,189.35,910.0,1.21
69,134,19,213.5,55.51,200.81,1.51
27,86,15,865.57,224.87,838.31,1.29
51,43,15,771.29,225.15,739.59,1.34
53,23,15,793.17,245.93,756.74,1.36
