sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
90,88,18,208.9,77.25,194.97,1.45
130,28,13,784.77,215.04,759.56,1.28
49,40,8,918.29,298.56,877.84,1.34
48,50,8,227.16,163.38,182.33,2.01
72,44,14,607.77,329.99,543.25,1.61
112,68,21,439.44,187.87,405.12,1.5
68,66,23,181.13,176.59,119.15,2.66
130,67,14,267.99,81.43,257.53,1.32
65,96,23,291.88,70.35,285.72,1.21
74,24,14,1118.19,216.56,1096.06,1.23
81,25,13,634.93,271.92,585.51,1.48
73,134,16,778.57,270.71,743.83,1.33
132,47,14,186.14,190.76,150.25,1.77
111,78,21,672.5,282.46,626.56,1.43
134,27,14,1102.67,491.91,1025.02,1.43
22,51,11,604.41,226.22,570.13,1.4
21,61,11,389.73,308.13,301.2,1.98
26,11,11,1271.58,347.93,1226.54,1.31
16,53,10,1399.13,389.59,1355.54,1.27
143,26,15,885.92,270.71,847.71,1.34
23,41,11,605.9,223.85,564.09,1.55
45,80,8,1085.18,375.06,1017.29,1.45
136,127,11,476.07,111.3,464.65,1.24
38,11,20,603.58,211.43,586.29,1.22
31,81,20,536.78,264.02,487.09,1.53
141,46,15,1512.07,434.44,1457.36,1.3
66,64,19,193.04,138.22,154.41,2.01
68,44,19,531.29,256.03,476.81,1.61
58,52,0,353.32,231.96,309.35,1.63
64,84,19,613.04,258.32,572.98,1.41
55,82,0,220.07,170.93,162.92,2.25
132,167,11,984.33,363.27,934.46,1.35
65,74,19,561.82,178.12,538.89,1.32
35,41,20,503.58,194.97,472.6,1.41
84,79,23,311.42,289.56,256.56,1.78
87,49,23,1203.0,961.61,981.22,1.77
128,52,14,1312.0,214.26,1295.99,1.17
46,70,8,738.66,257.1,700.32,1.38
69,34,19,629.11,174.19,607.42,1.3
24,31,11,678.24,306.79,607.6,1.64
34,51,20,1140.56,611.77,1033.41,1.5
85,69,23,513.09,205.93,471.1,1.52
46,49,20,430.79,208.78,394.76,1.54
44,69,20,296.96,133.45,277.08,1.42
43,79,20,677.26,197.86,651.41,1.31
36,31,20,515.33,157.39,491.91,1.36
99,61,12,341.27,77.82,333.81,1.22
48,29,20,148.6,130.15,116.25,1.98
73,34,14,925.0,245.47,889.7,1.33
85,84,14,561.44,218.55,523.96,1.44
69,56,23,620.56,221.83,590.03,1.35
40,112,9,708.25,262.96,659.53,1.47
25,21,11,1333.57,441.91,1270.81,1.35
78,85,17,666.06,458.19,549.4,1.85
79,75,17,405.3,354.11,325.85,1.89
53,82,20,190.87,172.21,125.34,2.72
54,81,13,149.94,203.65,101.67,2.18
59,31,13,496.3,269.02,450.7,1.49
110,24,20,401.18,176.48,373.79,1.43
79,54,17,561.89,492.89,405.42,2.22
54,72,20,954.89,128.5,946.09,1.15
57,51,13,525.29,167.32,486.74,1.59
62,128,5,254.88,159.22,231.72,1.45
79,82,13,454.89,250.38,356.22,2.31
52,92,20,540.71,242.45,489.03,1.57
43,38,12,452.52,220.82,403.47,1.61
44,28,12,291.24,178.24,243.23,1.9
42,48,12,823.43,347.35,766.3,1.44
103,92,1,217.83,155.93,180.81,1.75
58,32,20,813.83,296.45,765.69,1.41
40,68,12,655.88,242.93,612.14,1.45
41,58,12,845.85,228.46,817.01,1.3
59,22,20,948.5,156.92,936.82,1.17
58,41,13,1211.45,358.6,1162.59,1.33
21,25,21,1167.82,224.39,1146.91,1.21
112,67,23,309.41,141.86,277.1,1.61
98,96,9,190.48,215.21,134.54,2.1
128,67,17,205.51,192.43,153.98,2.38
67,29,19,886.83,339.35,826.66,1.45
63,69,19,607.16,225.16,565.91,1.46
30,141,15,890.52,239.15,866.75,1.24
21,132,6,516.29,224.79,433.85,2.04
82,130,2,519.82,170.43,493.53,1.38
113,128,15,765.64,482.36,664.53,1.65
43,111,4,670.17,325.09,613.75,1.48
59,132,22,522.44,59.22,519.36,1.11
33,111,15,197.31,131.56,146.76,2.36
21,20,12,421.63,252.47,350.51,1.87
79,85,14,615.22,169.46,591.39,1.33
109,26,19,483.23,318.8,348.42,3.2
103,86,19,272.11,155.27,199.52,3.05
75,85,20,89.16,60.69,69.97,2.2
79,45,20,1180.88,526.9,1076.12,1.53
68,65,2,215.74,118.85,189.67,1.64
78,55,20,777.81,141.58,765.19,1.2
119,132,18,388.32,161.37,350.9,1.61
67,75,2,695.17,129.54,682.9,1.21
44,74,1,388.68,153.1,365.5,1.39
50,25,13,519.9,231.68,479.01,1.48
9,167,19,564.08,122.63,551.61,1.23
47,44,1,609.7,243.81,572.59,1.4
128,38,5,358.81,266.12,273.66,2.23
43,84,1,784.75,152.34,770.13,1.21
46,54,1,527.42,229.46,450.52,2.1
49,24,1,693.17,259.64,647.33,1.45
132,174,19,665.45,161.2,649.25,1.24
136,134,19,442.11,294.58,360.37,1.89
45,64,1,357.33,113.03,341.17,1.35
30,25,5,270.46,183.83,227.22,1.76
48,34,1,1116.0,345.69,1064.67,1.36
70,64,14,495.5,115.0,482.46,1.26
108,103,19,178.33,188.76,117.42,2.35
41,43,16,116.58,127.93,84.34,2.22
43,23,16,617.8,266.64,574.83,1.44
47,60,8,632.91,317.48,583.95,1.43
42,33,16,698.38,298.92,637.56,1.55
33,65,16,212.24,225.63,140.66,2.42
36,35,16,203.41,214.44,145.93,2.18
52,80,2,672.91,449.74,562.02,1.8
35,45,16,921.38,125.29,912.66,1.15
51,90,2,529.64,428.94,444.56,1.66
143,130,20,833.31,279.04,794.89,1.35
128,24,4,506.57,170.45,481.28,1.37
66,111,0,284.06,96.77,262.1,1.59
80,44,18,1086.75,426.7,1024.56,1.39
127,84,5,322.75,223.44,246.85,2.56
128,74,5,374.17,84.42,365.0,1.25
81,34,18,1173.29,227.35,1151.53,1.21
82,24,18,1199.79,240.41,1177.74,1.21
47,80,12,201.46,291.77,110.05,2.85
48,70,12,802.39,204.15,777.64,1.28
79,138,23,407.59,331.46,355.15,1.55
78,148,23,502.5,227.96,463.7,1.46
101,33,5,780.86,322.53,713.64,1.54
80,110,21,648.83,155.7,631.91,1.25
31,11,12,1322.23,294.41,1293.77,1.22
164,49,19,924.95,422.79,837.13,1.57
63,11,18,638.47,248.68,604.46,1.36
61,31,18,856.67,326.39,804.61,1.41
50,61,8,538.28,218.27,505.59,1.4
55,11,8,1391.17,295.38,1360.16,1.24
53,31,8,323.95,248.1,250.3,2.04
29,67,20,866.48,401.93,800.46,1.45
27,87,20,612.92,217.95,581.54,1.37
72,73,23,315.15,232.34,229.02,2.5
73,63,23,655.6,251.53,614.56,1.42
54,21,8,1182.83,255.14,1153.52,1.26
71,83,23,584.25,148.73,565.4,1.29
21,136,3,286.36,190.25,174.54,3.5
75,43,23,542.5,218.1,504.56,1.45
52,41,8,996.88,252.69,964.2,1.3
74,53,23,949.0,299.27,911.28,1.31
52,105,15,979.55,454.49,890.01,1.54
22,143,9,1171.65,253.69,1143.44,1.25
11,51,16,822.25,246.09,797.17,1.26
21,153,9,412.41,143.64,398.98,1.25
82,108,16,362.33,291.13,289.52,1.84
80,128,16,370.39,100.24,358.88,1.27
141,84,14,443.7,177.83,410.92,1.49
12,41,16,1226.14,122.45,1219.8,1.11
23,164,20,857.44,229.42,832.68,1.26
70,71,20,166.44,118.36,134.26,1.92
26,103,9,530.92,199.01,502.99,1.36
73,41,20,352.82,159.53,328.85,1.43
75,21,20,591.75,144.6,575.21,1.27
81,82,19,165.81,134.91,114.19,2.77
87,22,19,436.2,262.81,350.96,2.18
84,52,19,429.97,160.43,407.2,1.37
32,25,9,1406.4,659.29,1242.12,1.69
31,35,9,538.56,262.37,485.56,1.57
53,42,1,743.79,307.14,698.68,1.39
55,22,1,686.5,300.6,623.94,1.56
85,42,19,791.4,257.03,758.82,1.32
50,72,1,812.67,252.43,773.08,1.38
84,41,18,1292.52,270.62,1265.02,1.23
83,51,18,420.5,217.26,374.41,1.6
82,61,18,295.31,216.2,228.11,2.04
30,45,9,1016.4,168.62,1003.73,1.17
80,81,18,288.46,194.2,233.4,1.97
81,71,18,1009.88,233.6,981.74,1.27
105,87,15,360.91,216.88,233.05,3.72
83,165,9,174.8,71.58,161.08,1.52
87,11,18,1640.2,440.03,1576.6,1.33
86,32,19,1100.25,297.96,1064.95,1.28
72,51,20,852.03,190.67,830.98,1.25
38,70,20,571.53,308.33,530.14,1.39
71,61,20,815.42,351.74,748.41,1.5
103,109,23,100.42,108.23,66.37,2.34
82,72,19,832.33,330.08,778.81,1.42
98,32,5,471.4,346.85,374.96,1.93
165,61,14,739.3,417.22,596.97,2.02
26,24,13,610.36,257.62,555.95,1.68
65,24,9,986.15,499.86,920.6,1.4
63,44,9,686.88,603.71,598.05,1.56
49,28,2,683.33,250.69,638.25,1.46
64,130,0,276.99,165.82,246.9,1.54
47,48,2,438.29,141.13,415.48,1.4
24,44,13,537.85,225.68,496.46,1.49
66,110,0,94.73,122.82,49.08,3.21
45,68,2,178.71,112.92,154.57,1.66
44,85,16,674.9,263.75,637.27,1.38
23,54,13,884.84,343.52,838.82,1.36
48,45,16,694.34,319.51,642.59,1.45
48,38,2,606.32,239.34,569.18,1.41
124,96,23,414.83,335.58,286.53,2.43
22,64,13,1161.55,266.26,1132.17,1.25
64,34,9,604.8,192.77,579.35,1.33
46,58,2,714.71,273.99,672.17,1.4
69,74,12,482.51,312.63,419.96,1.65
68,84,12,836.4,418.71,713.53,1.86
21,74,13,674.36,237.7,598.78,1.87
128,56,23,409.87,39.73,408.03,1.1
29,84,6,697.9,306.27,646.29,1.46
141,50,0,550.33,235.94,515.91,1.39
143,30,0,688.75,221.21,653.18,1.39
128,66,1,244.2,168.71,210.73,1.65
80,22,19,872.74,292.9,836.41,1.32
44,46,4,89.01,100.77,55.9,2.76
47,16,4,486.75,140.75,472.43,1.26
27,8,10,1314.7,249.84,1292.47,1.2
42,66,4,76.25,121.84,50.04,2.05
143,82,9,524.63,146.16,506.48,1.3
96,98,2,179.3,136.75,134.12,2.13
46,26,4,582.53,220.64,547.04,1.42
40,34,12,408.6,186.97,378.54,1.44
41,24,12,299.08,153.05,269.75,1.62
148,164,7,471.67,236.88,394.23,1.94
45,36,4,1003.83,891.69,788.82,1.82
25,34,13,916.12,231.08,889.38,1.27
44,78,2,603.37,360.68,537.02,1.55
71,11,19,557.34,229.65,524.84,1.38
24,7,2,1133.0,380.77,1083.5,1.33
45,75,16,659.45,396.04,573.48,1.65
108,98,11,115.11,19.43,113.5,1.18
138,136,5,342.2,291.39,199.91,3.53
22,130,13,1262.75,316.12,1229.77,1.25
24,110,13,529.58,137.9,511.16,1.31
11,34,23,869.56,340.29,821.96,1.37
46,65,16,926.22,295.65,883.14,1.36
31,127,6,349.14,94.22,337.75,1.29
87,105,0,266.35,109.69,230.14,2.07
54,81,6,149.29,137.27,99.87,2.51
57,51,6,452.6,160.98,422.47,1.46
123,134,13,534.13,159.75,511.77,1.33
81,165,0,300.07,128.83,268.02,1.72
83,145,0,264.9,85.29,251.59,1.39
147,148,23,91.91,64.24,63.69,2.63
40,33,8,761.78,252.83,724.22,1.37
41,23,8,500.71,226.89,446.97,1.68
101,132,17,1179.75,423.58,1110.53,1.41
47,55,16,1025.3,230.83,1000.07,1.25
80,143,17,480.53,245.75,440.17,1.47
92,105,4,581.17,364.46,505.25,1.62
85,48,20,461.98,211.43,427.31,1.47
132,138,19,240.3,148.38,217.39,1.48
82,78,20,402.36,212.54,356.21,1.62
74,130,0,332.98,286.7,243.91,2.57
84,58,20,556.1,131.45,544.42,1.21
87,59,6,657.67,167.24,631.48,1.35
87,28,20,890.17,440.43,697.14,2.37
61,80,1,166.76,173.95,122.94,1.99
31,55,3,215.56,146.54,180.04,1.85
33,35,3,281.75,398.34,181.85,2.22
62,70,1,734.71,362.75,646.86,1.67
65,40,1,450.76,139.9,431.46,1.34
22,29,6,325.62,185.79,284.95,1.66
175,174,9,133.67,33.14,129.7,1.28
164,22,10,889.13,194.2,869.89,1.23
65,136,7,428.11,261.83,383.44,1.53
117,45,16,684.0,333.99,618.48,1.54
38,125,22,500.14,199.01,471.77,1.37
33,27,16,613.83,264.52,579.04,1.37
30,81,0,239.27,160.99,210.59,1.59
22,136,16,1354.76,351.63,1315.93,1.26
81,24,10,1031.18,262.0,1000.31,1.28
109,87,15,422.61,816.61,225.28,2.4
31,47,16,1192.55,348.45,1150.72,1.3
35,31,0,430.23,281.69,372.82,1.64
30,57,16,418.0,158.95,391.03,1.43
11,66,11,608.47,93.85,600.11,1.19
80,141,1,350.04,188.01,316.32,1.51
34,41,0,446.74,188.65,413.94,1.46
27,32,13,487.65,202.09,450.29,1.5
28,22,13,667.51,443.02,583.63,1.63
25,52,13,602.78,359.63,532.26,1.61
56,142,0,354.33,48.55,351.22,1.14
23,72,13,1077.88,311.1,1034.42,1.33
8,44,16,1261.33,278.56,1231.58,1.24
26,42,13,997.18,280.62,962.99,1.29
22,82,13,947.07,337.63,895.55,1.38
36,45,19,747.27,171.13,729.31,1.24
34,65,19,395.76,240.18,362.83,1.43
38,25,19,890.98,440.82,806.37,1.55
24,62,13,807.0,185.08,784.3,1.28
35,55,19,607.64,100.92,599.42,1.18
125,123,2,307.25,151.52,283.76,1.43
127,103,2,339.0,234.53,288.23,1.67
70,134,14,200.82,98.28,178.69,1.66
132,75,20,512.12,205.26,483.33,1.37
58,67,21,1049.67,220.3,1026.81,1.23
59,57,21,240.1,155.48,185.36,2.53
136,35,20,748.6,257.71,707.96,1.39
66,136,8,1063.05,376.75,998.0,1.43
110,26,1,749.2,303.04,693.03,1.48
111,67,15,585.5,96.79,577.19,1.19
45,123,21,630.33,38.91,629.07,1.07
63,134,19,398.0,61.01,393.52,1.16
65,114,19,417.89,169.24,392.43,1.4
31,48,18,716.16,308.1,655.33,1.55
33,28,18,942.73,244.8,915.74,1.26
30,58,18,543.68,247.63,491.72,1.57
32,38,18,747.67,177.52,725.84,1.28
79,132,7,540.85,262.25,508.29,1.37
11,67,8,648.24,424.35,586.9,1.46
44,119,18,914.2,242.14,892.17,1.23
11,27,14,977.64,178.38,963.69,1.18
79,138,9,601.98,419.14,539.32,1.51
24,40,12,481.5,256.61,423.87,1.89
47,21,1,341.54,185.93,304.5,1.58
46,31,1,610.55,209.27,577.44,1.39
25,30,12,441.83,300.76,365.56,1.83
45,41,1,380.11,233.8,335.19,1.61
112,42,12,740.6,277.39,691.49,1.45
70,132,0,278.9,203.44,234.64,1.74
134,69,19,409.3,180.35,368.92,1.6
138,29,19,839.78,288.12,799.45,1.36
23,50,12,763.17,279.52,718.78,1.4
44,51,1,490.37,257.08,439.54,1.56
110,62,12,845.0,694.74,660.45,1.92
56,133,10,141.13,43.02,131.75,1.51
136,49,19,659.85,254.06,623.55,1.38
29,61,2,701.65,347.1,649.45,1.43
28,71,2,498.66,132.96,481.56,1.3
128,121,17,612.14,302.85,558.72,1.49
27,81,2,837.67,324.38,773.62,1.5
57,51,0,423.65,155.29,399.57,1.4
43,61,1,798.77,138.19,787.91,1.18
54,81,0,110.87,107.75,74.82,2.52
48,11,1,785.29,304.9,741.07,1.38
53,138,19,1085.0,213.81,1062.7,1.23
59,31,0,435.35,239.47,386.49,1.59
58,41,0,811.81,262.89,773.8,1.35
49,72,14,627.91,234.93,587.47,1.44
48,82,14,761.63,238.59,727.34,1.35
83,25,2,759.57,344.56,691.87,1.53
47,166,11,862.45,2331.1,380.78,2.23
42,71,1,494.57,281.39,436.96,1.59
81,145,1,323.69,175.64,289.98,1.6
30,50,6,421.61,265.2,348.89,1.9
41,81,1,736.27,208.81,712.69,1.27
166,52,7,893.25,219.15,868.54,1.26
79,82,15,664.83,378.58,579.27,1.66
31,99,11,729.33,364.74,645.62,1.64
68,28,0,369.79,237.85,313.52,1.83
64,68,0,197.42,143.24,155.68,1.99
128,40,18,621.6,224.35,586.45,1.4
63,78,0,653.07,302.54,601.96,1.46
125,70,18,534.24,260.81,457.86,1.89
38,29,11,788.19,239.2,743.41,1.44
67,38,0,233.95,222.79,182.19,1.9
28,87,19,891.68,179.28,874.1,1.22
36,49,11,1053.55,243.09,1026.68,1.25
66,48,0,580.77,252.46,545.41,1.39
41,134,21,685.44,266.64,648.36,1.37
23,136,14,1304.04,387.58,1257.02,1.3
75,138,6,366.16,191.92,324.88,1.66
145,48,8,975.59,268.03,943.26,1.29
50,48,21,213.43,175.08,168.1,1.99
51,38,21,860.81,293.84,820.36,1.35
49,44,3,511.53,217.47,471.69,1.48
46,74,3,446.36,135.41,426.73,1.35
48,54,3,397.21,228.13,346.44,1.66
112,65,9,337.33,187.27,285.36,1.87
110,85,9,1069.8,219.55,1047.05,1.23
45,84,3,730.13,234.58,693.43,1.38
128,16,9,554.17,171.78,537.57,1.25
79,141,23,583.16,302.88,528.3,1.51
132,72,12,532.23,275.67,494.17,1.4
136,32,12,629.31,244.15,586.35,1.45
47,64,3,559.17,142.11,541.66,1.29
127,26,9,656.1,146.63,638.15,1.27
26,138,22,900.85,214.85,877.04,1.26
27,128,22,668.86,236.82,635.39,1.36
72,85,19,451.73,200.73,412.01,1.54
73,75,19,219.05,145.24,178.43,1.99
78,25,19,786.31,339.54,739.19,1.4
23,168,22,1833.38,427.7,1794.36,1.22
52,28,21,837.17,310.92,792.46,1.38
75,55,19,855.22,197.45,834.65,1.24
125,46,9,855.89,360.14,785.14,1.51
29,108,22,861.0,245.3,825.34,1.34
65,41,1,567.0,224.06,527.57,1.46
61,81,1,296.36,247.64,231.51,1.95
63,61,1,851.43,534.12,754.72,1.55
74,65,19,662.37,274.55,607.67,1.53
66,31,1,1060.29,432.26,984.09,1.46
23,78,21,842.74,296.93,776.6,1.67
27,38,21,314.69,175.29,286.57,1.49
48,69,12,899.66,399.26,830.31,1.47
26,48,21,460.81,210.93,417.41,1.59
47,79,12,659.11,973.07,522.78,1.68
68,11,1,562.43,256.43,519.82,1.45
67,136,20,489.48,264.3,439.41,1.54
25,58,21,535.69,181.25,504.14,1.43
64,16,22,666.98,292.47,631.07,1.34
61,46,22,821.78,200.44,797.44,1.28
16,168,21,1047.5,177.13,1034.43,1.17
62,36,22,438.19,242.99,388.54,1.61
63,113,15,369.32,126.12,350.9,1.37
24,68,21,588.27,285.9,541.38,1.46
36,75,13,986.5,139.57,976.59,1.15
83,141,21,404.46,141.02,386.72,1.34
36,66,5,599.08,457.26,483.63,1.85
31,136,2,1035.43,362.42,982.74,1.37
87,101,21,201.47,279.1,133.91,2.13
70,22,19,1253.96,383.09,1202.53,1.33
38,46,5,473.39,207.12,428.08,1.58
54,80,18,624.41,267.59,541.73,1.99
59,30,18,1027.67,377.43,959.42,1.45
63,26,22,777.88,288.82,736.71,1.37
136,145,1,581.67,221.56,544.47,1.43
58,40,18,1075.73,341.06,1023.21,1.37
33,96,5,260.0,130.62,239.12,1.44
110,112,19,432.63,197.87,382.25,1.71
29,87,1,651.04,293.71,597.44,1.5
61,136,19,304.51,208.79,263.28,1.63
48,132,22,779.68,287.61,739.71,1.36
46,8,20,1058.43,149.56,1047.23,1.16
8,136,23,877.25,329.94,826.31,1.4
16,84,11,756.02,231.92,732.45,1.26
68,65,3,373.76,258.5,292.54,2.03
119,69,15,948.5,341.74,891.98,1.41
45,130,6,284.04,160.06,255.47,1.55
48,164,16,803.29,285.8,760.18,1.38
81,141,18,608.56,298.84,571.87,1.36
132,136,23,106.24,172.42,62.88,2.52
58,47,14,911.8,378.59,851.97,1.42
51,16,19,1039.23,320.54,1001.48,1.29
50,26,19,597.3,287.84,544.06,1.52
35,132,6,684.07,194.09,660.95,1.29
55,84,22,728.54,104.32,721.43,1.15
58,54,22,515.27,226.91,470.89,1.52
69,41,5,505.63,209.37,464.62,1.51
68,51,5,688.41,216.42,658.39,1.34
26,111,0,717.17,180.3,698.58,1.25
107,87,19,142.1,139.39,85.58,3.03
67,64,18,96.3,75.23,68.24,2.67
69,44,18,432.25,224.35,392.55,1.52
65,84,18,819.39,726.15,647.66,1.84
27,101,0,669.0,198.31,643.51,1.31
66,74,18,1087.11,533.64,997.69,1.47
23,141,0,1071.67,287.03,1038.94,1.27
78,54,12,407.62,173.25,387.15,1.33
75,84,12,654.18,328.52,601.2,1.46
79,44,12,837.15,224.79,808.17,1.3
20,16,10,371.21,290.33,269.69,2.32
165,47,2,572.89,254.77,509.6,1.67
52,130,14,942.05,436.58,861.53,1.5
61,23,2,861.86,227.86,832.87,1.3
29,38,17,770.97,295.15,715.9,1.48
27,58,17,463.11,220.38,415.43,1.61
25,78,17,805.73,305.76,759.72,1.39
26,68,17,1260.14,324.83,1219.49,1.29
51,46,20,462.24,218.78,421.32,1.52
128,48,12,1097.76,298.42,1057.44,1.32
127,58,12,390.5,166.95,368.65,1.36
53,26,20,487.03,225.64,442.93,1.55
125,78,12,701.33,381.69,616.66,1.64
74,11,6,471.12,205.51,436.47,1.45
73,21,6,686.63,268.46,651.75,1.35
28,48,17,702.91,291.58,652.53,1.46
71,41,6,573.14,218.88,525.71,1.55
54,16,20,1051.81,356.93,996.63,1.38
31,38,14,1084.55,466.44,991.55,1.53
30,48,14,375.89,237.24,320.22,1.76
32,28,14,849.89,261.94,809.0,1.37
38,7,4,582.57,135.18,567.54,1.26
70,51,6,1021.78,175.92,1008.55,1.17
92,90,18,20.14,38.7,6.49,3.57
61,78,12,196.7,202.26,142.77,2.03
66,28,12,374.92,191.8,340.21,1.53
65,38,12,356.76,172.08,325.55,1.51
67,64,12,92.78,107.18,64.83,2.45
63,113,12,324.89,109.28,309.34,1.35
69,44,12,413.47,196.57,376.29,1.53
49,46,9,561.3,205.75,519.06,1.57
44,96,9,938.56,197.89,916.91,1.24
47,66,9,997.78,470.97,900.93,1.57
65,84,12,610.6,300.85,557.85,1.49
67,125,8,620.52,312.75,550.59,1.64
69,105,8,846.86,455.18,746.71,1.63
62,68,12,691.83,163.24,673.29,1.26
85,83,1,479.0,112.52,466.76,1.25
52,36,20,960.2,143.92,949.66,1.16
130,10,18,373.23,175.91,345.52,1.43
11,164,9,556.78,94.82,548.72,1.19
10,174,9,466.29,83.12,459.07,1.19
38,138,20,711.62,179.84,691.41,1.26
87,63,1,1205.17,335.98,1167.64,1.27
130,20,22,717.67,393.88,649.62,1.5
71,130,14,403.66,295.59,344.66,1.69
73,110,14,798.69,500.92,697.2,1.61
83,80,7,196.89,114.51,181.66,1.41
84,70,7,364.0,208.32,311.42,1.74
27,136,14,1262.07,303.29,1227.63,1.26
115,119,21,227.64,126.21,196.5,1.72
63,58,12,1069.56,228.5,1046.55,1.23
80,30,5,513.93,171.28,485.11,1.41
51,24,21,759.17,372.15,679.58,1.61
136,132,21,177.57,210.76,122.53,2.08
132,172,21,621.33,61.27,618.3,1.1
84,153,21,343.48,36.35,341.56,1.11
29,110,20,788.85,416.27,704.1,1.59
28,24,2,127.47,112.37,87.64,2.57
26,44,2,680.9,268.28,634.98,1.44
27,130,20,737.74,210.99,713.4,1.28
27,34,2,155.58,90.43,135.18,1.69
12,11,12,469.04,228.81,419.92,1.6
11,21,12,446.98,289.67,386.85,1.65
25,54,2,627.0,675.22,481.62,1.86
47,65,1,478.13,400.02,416.03,1.55
46,75,1,315.06,158.95,285.31,1.53
48,55,1,357.14,163.77,331.82,1.43
138,31,16,1034.08,322.88,990.88,1.33
136,51,16,696.16,266.94,658.07,1.37
128,26,9,915.71,188.85,897.41,1.22
134,71,16,472.26,176.97,441.37,1.44
45,85,1,383.83,218.93,337.91,1.61
22,84,2,851.85,297.81,805.05,1.39
49,45,1,607.5,253.35,565.01,1.45
24,64,2,439.18,190.52,404.26,1.48
78,29,11,623.62,425.27,567.86,1.46
74,69,11,567.73,428.43,480.13,1.7
70,134,19,216.7,102.35,197.55,1.52
73,79,11,520.48,190.03,482.13,1.53
23,74,2,696.26,233.69,663.31,1.35
26,83,21,527.61,271.73,481.42,1.49
27,73,21,847.8,232.67,811.5,1.38
58,66,23,912.3,192.32,893.64,1.22
67,128,13,237.26,174.09,196.13,1.94
66,138,13,699.0,145.18,683.35,1.24
29,53,21,480.17,177.7,451.49,1.42
28,63,21,382.19,176.97,348.15,1.53
114,167,18,714.0,120.92,705.03,1.17
119,117,18,236.86,226.47,165.11,2.28
68,42,6,192.35,141.89,147.58,2.14
29,71,6,506.77,193.35,477.29,1.39
49,46,1,458.51,237.49,413.27,1.55
44,96,1,648.14,132.81,635.12,1.22
50,44,1,553.84,226.02,518.05,1.42
103,109,17,134.48,124.08,95.27,2.23
41,40,7,128.66,108.23,100.86,1.95
40,50,7,908.0,446.78,812.38,1.6
42,30,7,725.6,127.76,714.66,1.19
52,24,1,681.79,410.16,608.6,1.53
38,138,13,854.0,311.65,806.03,1.39
9,8,8,417.17,108.86,402.16,1.32
113,41,23,684.5,177.35,663.07,1.28
16,75,12,1025.45,237.21,1001.93,1.23
110,71,23,394.08,186.66,363.0,1.46
47,66,1,659.17,126.66,645.87,1.23
11,81,20,640.23,403.28,598.45,1.34
16,31,20,1308.71,147.52,1301.18,1.11
75,141,11,827.69,181.0,808.23,1.24
130,110,6,412.67,134.98,392.18,1.37
78,111,11,913.57,667.42,761.31,1.73
84,47,20,214.23,182.75,166.75,1.94
83,57,20,504.38,217.15,460.88,1.52
22,65,0,707.04,210.43,680.73,1.31
26,25,0,261.42,253.96,174.83,2.56
128,69,4,205.8,162.37,128.51,3.43
23,55,0,525.46,232.34,470.54,1.66
25,35,0,893.16,606.35,783.47,1.58
65,136,3,434.68,293.74,371.14,1.68
21,75,0,585.59,187.93,560.0,1.34
24,45,0,508.02,197.25,479.04,1.39
141,47,1,516.88,222.72,475.24,1.49
82,47,10,438.76,260.91,382.33,1.65
84,27,10,1599.0,1228.63,1355.83,1.63
71,125,17,506.4,242.5,468.85,1.43
81,57,10,437.13,182.56,402.23,1.5
33,96,2,238.74,105.92,224.31,1.37
80,67,10,458.57,77.41,452.61,1.17
43,21,2,1018.3,264.1,987.35,1.28
113,130,21,770.0,298.01,716.35,1.46
44,11,2,566.44,170.14,546.08,1.29
75,80,12,558.48,362.02,492.99,1.57
78,50,12,249.53,165.75,206.3,1.93
79,40,12,1056.43,135.16,1048.29,1.13
77,60,12,188.78,112.67,140.87,2.39
40,51,2,735.0,328.66,669.96,1.52
31,80,3,810.21,239.55,774.54,1.35
73,110,3,417.72,187.53,382.88,1.5
71,130,3,242.82,205.87,187.62,1.96
125,110,15,547.67,292.16,486.38,1.6
70,130,21,143.48,120.72,104.0,2.36
72,110,21,456.69,223.1,404.8,1.65
35,40,3,312.31,186.45,269.0,1.71
11,53,6,771.83,46.37,770.4,1.06
84,65,14,545.56,183.77,519.14,1.36
36,66,2,497.0,350.3,426.9,1.65
136,83,1,329.78,168.93,305.03,1.42
90,109,3,165.75,121.21,135.36,1.84
30,90,3,357.0,129.31,336.91,1.39
51,105,20,737.29,138.57,723.75,1.22
128,36,0,404.88,181.59,376.41,1.42
61,16,6,584.13,110.75,576.57,1.16
69,125,19,212.8,117.12,194.32,1.46
38,46,2,510.0,203.38,466.7,1.55
10,9,16,175.08,112.7,149.79,1.69
22,51,19,582.89,381.19,527.98,1.52
21,61,19,472.46,298.36,371.37,2.18
24,31,19,621.72,239.72,579.39,1.46
141,136,7,763.48,574.08,647.92,1.69
26,11,19,1204.08,343.85,1161.7,1.3
47,130,4,129.6,91.56,111.99,1.64
49,79,10,136.11,104.17,112.74,1.79
23,41,19,543.09,186.15,511.14,1.45
32,128,18,498.66,295.23,413.28,1.88
128,111,11,342.55,380.34,268.55,1.77
44,49,22,468.81,181.45,442.91,1.38
46,29,22,245.95,191.27,185.7,2.31
105,65,10,776.71,457.76,625.06,2.06
42,69,22,375.53,245.42,319.33,1.76
36,41,14,404.53,202.53,363.13,1.59
41,79,22,780.84,323.76,735.1,1.38
22,84,22,939.56,360.78,887.03,1.38
